file,bytes,overall,productive
DefaultInputHandler.java,4086,9040224,799434
DefaultInputHandler.java,4086,8945658,645842
DefaultInputHandler.java,4086,9074284,651768
DefaultInputHandler.java,4086,8889626,650792
DefaultInputHandler.java,4086,9542887,660954
DefaultInputHandler.java,4086,8935054,660260
DefaultInputHandler.java,4086,9323644,668704
DefaultInputHandler.java,4086,8180637,412234
DefaultJspCompilerAdapter.java,4672,9417861,697417
DefaultJspCompilerAdapter.java,4672,9438888,703250
DefaultJspCompilerAdapter.java,4672,6630663,443248
DefaultJspCompilerAdapter.java,4672,9484675,686987
DefaultJspCompilerAdapter.java,4672,10001554,769489
DefaultJspCompilerAdapter.java,4672,9235134,721575
DefaultJspCompilerAdapter.java,4672,5484601,442246
DefaultJspCompilerAdapter.java,4672,9403392,702812
DefaultJspCompilerAdapter.java,4672,9864602,694637
DefaultJspCompilerAdapter.java,4672,5800870,726854
DefaultLogger.java,12611,20740998,1746427
DefaultLogger.java,12611,21572511,1705470
DefaultLogger.java,12611,22273699,1711853
DefaultLogger.java,12611,21043103,1872794
DefaultLogger.java,12611,20722255,1836796
DefaultLogger.java,12611,23096456,1848840
DefaultLogger.java,12611,22853251,1737183
DefaultLogger.java,12611,20590181,1713557
DefaultLogger.java,12611,20827820,1706083
DefaultLogger.java,12611,22081743,1857728
DefaultNative2Ascii.java,3828,7043478,1157370
DefaultNative2Ascii.java,3828,5059836,579288
DefaultNative2Ascii.java,3828,6628229,581500
DefaultNative2Ascii.java,3828,6751872,529220
DefaultNative2Ascii.java,3828,5409098,812011
DefaultNative2Ascii.java,3828,7137965,712320
DefaultNative2Ascii.java,3828,7380502,562920
DefaultNative2Ascii.java,3828,6713553,517604
DefaultNative2Ascii.java,3828,6672626,588716
DefaultNative2Ascii.java,3828,3815727,360240
DefaultRmicAdapter.java,17182,29583404,2323104
DefaultRmicAdapter.java,17182,28606744,2271222
DefaultRmicAdapter.java,17182,28891280,2254955
DefaultRmicAdapter.java,17182,33862829,2496568
DefaultRmicAdapter.java,17182,28718835,2254860
DefaultRmicAdapter.java,17182,31525904,2147583
DefaultRmicAdapter.java,17182,29220628,2313096
DefaultRmicAdapter.java,17182,34205946,4081907
DefaultRmicAdapter.java,17182,29101503,2461722
DefaultRmicAdapter.java,17182,28634818,2143008
DefBase.java,5284,8496499,723294
DefBase.java,5284,9417291,706156
DefBase.java,5284,8583878,697987
DefBase.java,5284,8578686,700787
DefBase.java,5284,10623862,741810
DefBase.java,5284,8578150,682910
DefBase.java,5284,8697355,688643
DefBase.java,5284,8431679,705224
DefBase.java,5284,10138874,818100
DefBase.java,5284,8347581,687142
Definer.java,20332,35033062,2892082
Definer.java,20332,37318283,2698983
Definer.java,20332,37334732,2197085
Definer.java,20332,33076674,1799159
Definer.java,20332,37732846,2277329
Definer.java,20332,39412048,2600742
Definer.java,20332,35862043,2318529
Definer.java,20332,37032136,2338732
Definer.java,20332,321330508,2406516
Definer.java,20332,36033937,2602021
DelegatedResourceComparator.java,4379,9909323,753958
DelegatedResourceComparator.java,4379,11537242,688430
DelegatedResourceComparator.java,4379,5983053,679398
DelegatedResourceComparator.java,4379,9631938,706187
DelegatedResourceComparator.java,4379,12088990,807960
DelegatedResourceComparator.java,4379,4821977,410547
DelegatedResourceComparator.java,4379,5911831,673489
DelegatedResourceComparator.java,4379,9052746,721741
DelegatedResourceComparator.java,4379,13974111,645419
DelegatedResourceComparator.java,4379,12303799,1445238
Delete.java,29466,53168908,2149392
Delete.java,29466,57478943,2153262
Delete.java,29466,57190669,3354935
Delete.java,29466,103910239,4013687
Delete.java,29466,57791591,3655169
Delete.java,29466,52366688,3877362
Delete.java,29466,35184135,9033523
Delete.java,29466,60002965,3985981
Delete.java,29466,30517456,3639901
Delete.java,29466,70815639,4547658
Deltree.java,3493,9553849,652633
Deltree.java,3493,9963391,804580
Deltree.java,3493,7079759,811576
Deltree.java,3493,3790393,404487
Deltree.java,3493,6658869,607157
Deltree.java,3493,6283839,552839
Deltree.java,3493,6780370,811245
Deltree.java,3493,8202152,684293
Deltree.java,3493,8294924,805055
Deltree.java,3493,7770226,724073
DemuxInputStream.java,2235,5187082,487798
DemuxInputStream.java,2235,5158343,441151
DemuxInputStream.java,2235,5115103,435207
DemuxInputStream.java,2235,4926861,401793
DemuxInputStream.java,2235,5317171,489972
DemuxInputStream.java,2235,2638047,270140
DemuxInputStream.java,2235,5762944,475611
DemuxInputStream.java,2235,5441830,503961
DemuxInputStream.java,2235,5195898,395803
DemuxInputStream.java,2235,8569013,689513
DemuxOutputStream.java,8031,15913219,1401557
DemuxOutputStream.java,8031,14014007,1235120
DemuxOutputStream.java,8031,12556951,757533
DemuxOutputStream.java,8031,13253787,1036950
DemuxOutputStream.java,8031,14856518,1061389
DemuxOutputStream.java,8031,15446647,1215180
DemuxOutputStream.java,8031,13073707,1529126
DemuxOutputStream.java,8031,14953271,1189497
DemuxOutputStream.java,8031,15049880,1044413
DemuxOutputStream.java,8031,14337680,1243269
Depend.java,35502,68495125,3135047
Depend.java,35502,65088480,4589389
Depend.java,35502,62714133,2921919
Depend.java,35502,60658208,3056708
Depend.java,35502,74995847,3831508
Depend.java,35502,106950935,13500592
Depend.java,35502,74985848,4970658
Depend.java,35502,98238497,4992329
Depend.java,35502,88110292,5263360
Depend.java,35502,55635824,2946938
DependencyAnalyzer.java,4847,5205058,546683
DependencyAnalyzer.java,4847,5076647,495530
DependencyAnalyzer.java,4847,5161951,608630
DependencyAnalyzer.java,4847,5669692,497422
DependencyAnalyzer.java,4847,4343873,487758
DependencyAnalyzer.java,4847,4735136,498174
DependencyAnalyzer.java,4847,5929623,586333
DependencyAnalyzer.java,4847,4960875,496774
DependencyAnalyzer.java,4847,5852752,615926
DependencyAnalyzer.java,4847,4034328,489752
DependencyVisitor.java,6673,12363782,976192
DependencyVisitor.java,6673,11900330,978746
DependencyVisitor.java,6673,12091496,974890
DependencyVisitor.java,6673,12265424,979686
DependencyVisitor.java,6673,12324474,1061754
DependencyVisitor.java,6673,12906350,1038213
DependencyVisitor.java,6673,12147690,982942
DependencyVisitor.java,6673,12103955,985408
DependencyVisitor.java,6673,12444125,997624
DependencyVisitor.java,6673,12298551,1087574
DependScanner.java,6963,13998046,1184218
DependScanner.java,6963,14030041,1121122
DependScanner.java,6963,12136551,856008
DependScanner.java,6963,14191392,1183992
DependScanner.java,6963,14128645,1144878
DependScanner.java,6963,14357057,1148748
DependScanner.java,6963,14392845,1204990
DependScanner.java,6963,14071872,1247140
DependScanner.java,6963,302162465,1239380
DependScanner.java,6963,13854134,1316250
DependSelector.java,2457,5691989,410644
DependSelector.java,2457,5515661,414618
DependSelector.java,2457,5552309,389272
DependSelector.java,2457,4097559,408638
DependSelector.java,2457,5517846,406394
DependSelector.java,2457,6626228,415198
DependSelector.java,2457,5683460,405132
DependSelector.java,2457,5804646,428864
DependSelector.java,2457,5819057,437735
DependSelector.java,2457,6170892,414610
DependSet.java,10602,21190335,1599094
DependSet.java,10602,17840100,2896847
DependSet.java,10602,14556468,1653139
DependSet.java,10602,21570642,1468010
DependSet.java,10602,23406572,1474402
DependSet.java,10602,21862774,1479924
DependSet.java,10602,21432186,1481804
DependSet.java,10602,23708944,1641146
DependSet.java,10602,21572853,1473522
DependSet.java,10602,22214796,1540642
DepthSelector.java,6327,12159502,1116326
DepthSelector.java,6327,12362901,976352
DepthSelector.java,6327,12715778,971970
DepthSelector.java,6327,12388374,952882
DepthSelector.java,6327,13260198,2218900
DepthSelector.java,6327,12646838,956864
DepthSelector.java,6327,12463378,958532
DepthSelector.java,6327,9234396,1019390
DepthSelector.java,6327,13423880,952912
DepthSelector.java,6327,12743501,950878
Description.java,4076,10229753,737336
Description.java,4076,11710290,3032801
Description.java,4076,9330106,755038
Description.java,4076,9635294,671942
Description.java,4076,9830065,642908
Description.java,4076,9903774,632538
Description.java,4076,9898762,643080
Description.java,4076,10653956,645883
Description.java,4076,9390728,645302
Description.java,4076,9244805,642680
DescriptorHandler.java,14799,25378385,2636445
DescriptorHandler.java,14799,15647999,2142322
DescriptorHandler.java,14799,25624086,2158524
DescriptorHandler.java,14799,24973281,1859252
DescriptorHandler.java,14799,25841587,1666559
DescriptorHandler.java,14799,27557732,1613850
DescriptorHandler.java,14799,25584135,1845650
DescriptorHandler.java,14799,24158761,1848437
DescriptorHandler.java,14799,25549540,1996223
DescriptorHandler.java,14799,24654783,1825127
DeweyDecimal.java,7954,16444340,1643023
DeweyDecimal.java,7954,15750017,1357604
DeweyDecimal.java,7954,26126519,2356926
DeweyDecimal.java,7954,24998927,4955617
DeweyDecimal.java,7954,16184955,771533
DeweyDecimal.java,7954,14191550,716772
DeweyDecimal.java,7954,17412452,1312892
DeweyDecimal.java,7954,15967537,1602555
DeweyDecimal.java,7954,15774037,1344733
DeweyDecimal.java,7954,15341372,1308877
Diagnostics.java,24937,47860242,2954246
Diagnostics.java,24937,50365018,2318726
Diagnostics.java,24937,50761524,2356676
Diagnostics.java,24937,49831836,3756690
Diagnostics.java,24937,52007281,2462105
Diagnostics.java,24937,54559398,3040351
Diagnostics.java,24937,50345105,3048036
Diagnostics.java,24937,48677452,2699177
Diagnostics.java,24937,47391823,3302798
Diagnostics.java,24937,48820551,2833380
DiagnosticsTask.java,1414,3723095,290882
DiagnosticsTask.java,1414,3733183,274830
DiagnosticsTask.java,1414,2956526,278697
DiagnosticsTask.java,1414,3266138,282613
DiagnosticsTask.java,1414,3978123,339576
DiagnosticsTask.java,1414,3820838,296218
DiagnosticsTask.java,1414,3931257,289334
DiagnosticsTask.java,1414,2577057,315985
DiagnosticsTask.java,1414,3786338,279974
DiagnosticsTask.java,1414,3654809,391040
Difference.java,2188,6667656,415925
Difference.java,2188,6552536,484665
Difference.java,2188,6253718,434610
Difference.java,2188,6119513,409800
Difference.java,2188,6552491,503980
Difference.java,2188,6837732,502662
Difference.java,2188,6510468,419320
Difference.java,2188,5602714,468886
Difference.java,2188,8584764,494157
Difference.java,2188,4310481,507846
DifferentSelector.java,4263,7284246,676695
DifferentSelector.java,4263,7208571,571548
DifferentSelector.java,4263,7339721,619795
DifferentSelector.java,4263,7539570,560737
DifferentSelector.java,4263,6777079,582865
DifferentSelector.java,4263,6700382,740327
DifferentSelector.java,4263,6781736,589655
DifferentSelector.java,4263,7398116,572207
DifferentSelector.java,4263,7389078,643551
DifferentSelector.java,4263,7309024,659305
DigestAlgorithm.java,6341,10478235,603763
DigestAlgorithm.java,6341,12200017,924145
DigestAlgorithm.java,6341,13815899,1683090
DigestAlgorithm.java,6341,11813975,917876
DigestAlgorithm.java,6341,12805907,1316628
DigestAlgorithm.java,6341,14330493,1746218
DigestAlgorithm.java,6341,8447107,1007920
DigestAlgorithm.java,6341,9271434,617004
DigestAlgorithm.java,6341,15525764,1618972
DigestAlgorithm.java,6341,13164688,939370
Directory.java,5197,10648802,966510
Directory.java,5197,10696802,798155
Directory.java,5197,10765387,782292
Directory.java,5197,10799637,852509
Directory.java,5197,10685412,779873
Directory.java,5197,10622451,807430
Directory.java,5197,10282509,902450
Directory.java,5197,10547634,813958
Directory.java,5197,10649069,809680
Directory.java,5197,10623219,849098
DirectoryIterator.java,5850,8752735,799520
DirectoryIterator.java,5850,8567818,879110
DirectoryIterator.java,5850,9332283,887157
DirectoryIterator.java,5850,9042121,879615
DirectoryIterator.java,5850,8809162,793157
DirectoryIterator.java,5850,9300521,908754
DirectoryIterator.java,5850,7398188,502353
DirectoryIterator.java,5850,8417547,806630
DirectoryIterator.java,5850,8661359,878165
DirectoryIterator.java,5850,8109499,821613
DirectoryScanner.java,70666,119910584,5892288
DirectoryScanner.java,70666,87732190,8746150
DirectoryScanner.java,70666,96970067,4985831
DirectoryScanner.java,70666,400013381,6425476
DirectoryScanner.java,70666,98153550,9183394
DirectoryScanner.java,70666,74703384,4796672
DirectoryScanner.java,70666,148811326,8760918
DirectoryScanner.java,70666,94270785,8482778
DirectoryScanner.java,70666,100274745,8300700
DirectoryScanner.java,70666,106572570,6983170
Dirname.java,2414,3774165,383564
Dirname.java,2414,3991770,373550
Dirname.java,2414,30959220,446487
Dirname.java,2414,10858528,355782
Dirname.java,2414,4313464,403924
Dirname.java,2414,4683510,485964
Dirname.java,2414,5329142,360223
Dirname.java,2414,16210957,362160
Dirname.java,2414,4673834,381300
Dirname.java,2414,4607725,512128
DirSet.java,3337,5268463,548467
DirSet.java,3337,7760845,722220
DirSet.java,3337,7257598,562777
DirSet.java,3337,8137002,547735
DirSet.java,3337,4883429,558678
DirSet.java,3337,4734214,618582
DirSet.java,3337,5184140,693200
DirSet.java,3337,7583907,703670
DirSet.java,3337,7643127,560927
DirSet.java,3337,4722582,632287
Dispatchable.java,1204,2186596,199768
Dispatchable.java,1204,2609919,384060
Dispatchable.java,1204,1661770,241508
Dispatchable.java,1204,1625014,155845
Dispatchable.java,1204,1463997,212354
Dispatchable.java,1204,1407737,182973
Dispatchable.java,1204,2438933,168109
Dispatchable.java,1204,1517056,209781
Dispatchable.java,1204,1927072,227784
Dispatchable.java,1204,2377223,316810
DispatchTask.java,1923,4878294,599250
DispatchTask.java,1923,3353330,407727
DispatchTask.java,1923,2803218,274912
DispatchTask.java,1923,2457929,322523
DispatchTask.java,1923,3799763,327415
DispatchTask.java,1923,3751342,315300
DispatchTask.java,1923,2842081,454718
DispatchTask.java,1923,3861645,388578
DispatchTask.java,1923,6353315,295293
DispatchTask.java,1923,4142841,274469
DispatchUtils.java,5845,6983835,512108
DispatchUtils.java,5845,16470351,842373
DispatchUtils.java,5845,19966567,1281603
DispatchUtils.java,5845,22598165,1237730
DispatchUtils.java,5845,17157530,1081782
DispatchUtils.java,5845,12237954,819821
DispatchUtils.java,5845,13207200,903312
DispatchUtils.java,5845,13419521,888666
DispatchUtils.java,5845,12392627,868354
DispatchUtils.java,5845,12272570,866864
DOMElementWriter.java,21508,37435955,2487442
DOMElementWriter.java,21508,38478159,2867844
DOMElementWriter.java,21508,38960488,2289113
DOMElementWriter.java,21508,38039662,2900236
DOMElementWriter.java,21508,37976800,2492707
DOMElementWriter.java,21508,40891357,5906022
DOMElementWriter.java,21508,38235488,2618950
DOMElementWriter.java,21508,38150004,3069296
DOMElementWriter.java,21508,41966087,2610019
DOMElementWriter.java,21508,41526523,2620183
DOMUtil.java,8768,17198050,1406213
DOMUtil.java,8768,17679377,1288886
DOMUtil.java,8768,17356183,1290834
DOMUtil.java,8768,17397567,1273626
DOMUtil.java,8768,12011269,1459153
DOMUtil.java,8768,16688877,1288892
DOMUtil.java,8768,16627796,1298336
DOMUtil.java,8768,16433652,1290080
DOMUtil.java,8768,16325685,1302434
DOMUtil.java,8768,17549115,1425936
DOMUtils.java,4729,7471363,590730
DOMUtils.java,4729,7252597,569104
DOMUtils.java,4729,7040368,600744
DOMUtils.java,4729,7763241,585185
DOMUtils.java,4729,7097560,579538
DOMUtils.java,4729,8147092,1022980
DOMUtils.java,4729,6190816,605050
DOMUtils.java,4729,5556483,558215
DOMUtils.java,4729,7563906,683535
DOMUtils.java,4729,7675043,1059409
DoubleCPInfo.java,1860,4255582,337458
DoubleCPInfo.java,1860,4177696,375714
DoubleCPInfo.java,1860,4114823,335620
DoubleCPInfo.java,1860,4072326,367249
DoubleCPInfo.java,1860,4144992,317042
DoubleCPInfo.java,1860,4245103,381710
DoubleCPInfo.java,1860,4020500,345932
DoubleCPInfo.java,1860,4149670,357866
DoubleCPInfo.java,1860,4150958,390328
DoubleCPInfo.java,1860,4113596,316172
Draw.java,3190,8586823,668634
Draw.java,3190,8444112,643186
Draw.java,3190,8200787,562342
Draw.java,3190,7964593,570592
Draw.java,3190,8057772,592420
Draw.java,3190,8216052,593622
Draw.java,3190,8627786,579100
Draw.java,3190,8228237,667076
Draw.java,3190,8632525,576484
Draw.java,3190,8399191,564416
DrawOperation.java,1596,2746535,287548
DrawOperation.java,1596,3898841,362890
DrawOperation.java,1596,2450126,216572
DrawOperation.java,1596,2726027,264926
DrawOperation.java,1596,2323037,294186
DrawOperation.java,1596,2927759,341143
DrawOperation.java,1596,2699823,278089
DrawOperation.java,1596,2436202,221364
DrawOperation.java,1596,2729975,271000
DrawOperation.java,1596,2597686,307326
DTDLocation.java,1338,2205133,210034
DTDLocation.java,1338,2073228,192214
DTDLocation.java,1338,2368975,237000
DTDLocation.java,1338,2090605,249991
DTDLocation.java,1338,2212958,271844
DTDLocation.java,1338,2218820,226862
DTDLocation.java,1338,2108009,259827
DTDLocation.java,1338,2225559,274347
DTDLocation.java,1338,2187762,230909
DTDLocation.java,1338,2107659,191427
DynamicAttribute.java,1276,2807966,245776
DynamicAttribute.java,1276,2665249,242323
DynamicAttribute.java,1276,2439665,327722
DynamicAttribute.java,1276,2447495,242228
DynamicAttribute.java,1276,2609795,241632
DynamicAttribute.java,1276,2587825,296326
DynamicAttribute.java,1276,2751646,236126
DynamicAttribute.java,1276,2485964,266395
DynamicAttribute.java,1276,2609821,244485
DynamicAttribute.java,1276,2655001,293052
DynamicAttributeNS.java,1501,2878596,248289
DynamicAttributeNS.java,1501,2899575,267015
DynamicAttributeNS.java,1501,2759110,258783
DynamicAttributeNS.java,1501,2653371,214006
DynamicAttributeNS.java,1501,3085756,414558
DynamicAttributeNS.java,1501,2937428,260428
DynamicAttributeNS.java,1501,2489358,284163
DynamicAttributeNS.java,1501,2915137,256769
DynamicAttributeNS.java,1501,2158286,167625
DynamicAttributeNS.java,1501,2749150,319387
DynamicConfigurator.java,1027,2139358,222327
DynamicConfigurator.java,1027,2766278,195723
DynamicConfigurator.java,1027,2127805,184512
DynamicConfigurator.java,1027,2172521,252087
DynamicConfigurator.java,1027,2143867,225997
DynamicConfigurator.java,1027,2256529,203133
DynamicConfigurator.java,1027,2196888,206280
DynamicConfigurator.java,1027,2254826,249787
DynamicConfigurator.java,1027,2237999,251802
DynamicConfigurator.java,1027,2294106,280443
DynamicConfiguratorNS.java,1031,2209911,169255
DynamicConfiguratorNS.java,1031,2100735,188125
DynamicConfiguratorNS.java,1031,2249458,217520
DynamicConfiguratorNS.java,1031,2221790,336727
DynamicConfiguratorNS.java,1031,2310047,210347
DynamicConfiguratorNS.java,1031,2212994,245046
DynamicConfiguratorNS.java,1031,2492908,199913
DynamicConfiguratorNS.java,1031,2257489,284667
DynamicConfiguratorNS.java,1031,2394499,223301
DynamicConfiguratorNS.java,1031,1978689,177310
DynamicElement.java,1221,2254642,201248
DynamicElement.java,1221,2355837,247192
DynamicElement.java,1221,2105297,248913
DynamicElement.java,1221,2538167,562535
DynamicElement.java,1221,1547730,190580
DynamicElement.java,1221,2444446,283254
DynamicElement.java,1221,2058458,204000
DynamicElement.java,1221,2195636,201615
DynamicElement.java,1221,2299077,296041
DynamicElement.java,1221,2676652,241243
DynamicElementNS.java,1413,2885736,216477
DynamicElementNS.java,1413,2492232,296705
DynamicElementNS.java,1413,2842667,277254
DynamicElementNS.java,1413,2315666,207708
DynamicElementNS.java,1413,2535218,212857
DynamicElementNS.java,1413,2397479,218756
DynamicElementNS.java,1413,2866062,290015
DynamicElementNS.java,1413,2454853,207162
DynamicElementNS.java,1413,2710420,256303
DynamicElementNS.java,1413,2716072,248458
DynamicObjectAttribute.java,1406,2615947,270022
DynamicObjectAttribute.java,1406,2746268,219772
DynamicObjectAttribute.java,1406,2582645,213875
DynamicObjectAttribute.java,1406,2367538,215795
DynamicObjectAttribute.java,1406,2235353,216262
DynamicObjectAttribute.java,1406,2413674,213485
DynamicObjectAttribute.java,1406,2585037,288378
DynamicObjectAttribute.java,1406,2463924,227530
DynamicObjectAttribute.java,1406,2239892,252935
DynamicObjectAttribute.java,1406,2818668,315158
Ear.java,5191,9788784,1205476
Ear.java,5191,9125086,769700
Ear.java,5191,9272488,726795
Ear.java,5191,9787964,827205
Ear.java,5191,9837234,759212
Ear.java,5191,9753873,834952
Ear.java,5191,9209088,728470
Ear.java,5191,9455305,731570
Ear.java,5191,9518134,849990
Ear.java,5191,9097418,725053
Echo.java,5264,11009551,805041
Echo.java,5264,10778958,756413
Echo.java,5264,10899795,788408
Echo.java,5264,10538052,718927
Echo.java,5264,10878933,747043
Echo.java,5264,10664251,956910
Echo.java,5264,10644920,739202
Echo.java,5264,10763356,712580
Echo.java,5264,11268246,815660
Echo.java,5264,7702435,802695
EchoProperties.java,18486,19793213,2795098
EchoProperties.java,18486,32352486,2951613
EchoProperties.java,18486,32027611,2849139
EchoProperties.java,18486,31213855,2232202
EchoProperties.java,18486,35057437,3079634
EchoProperties.java,18486,31062262,2903260
EchoProperties.java,18486,31558889,2448369
EchoProperties.java,18486,31283613,2543911
EchoProperties.java,18486,33501121,2580420
EchoProperties.java,18486,33350865,2754838
EchoXML.java,4338,234438003,863388
EchoXML.java,4338,10777023,900277
EchoXML.java,4338,10812115,737953
EchoXML.java,4338,10877234,725452
EchoXML.java,4338,10603652,745595
EchoXML.java,4338,10829604,1055708
EchoXML.java,4338,7180823,839815
EchoXML.java,4338,15660304,768043
EchoXML.java,4338,10665832,726872
EchoXML.java,4338,10804719,694685
EJBDeploymentTool.java,2014,4505783,455843
EJBDeploymentTool.java,2014,2850536,283784
EJBDeploymentTool.java,2014,3224953,303843
EJBDeploymentTool.java,2014,4113194,287492
EJBDeploymentTool.java,2014,4233428,344643
EJBDeploymentTool.java,2014,3974345,338360
EJBDeploymentTool.java,2014,4371435,292347
EJBDeploymentTool.java,2014,4427535,343784
EJBDeploymentTool.java,2014,4214153,283760
EJBDeploymentTool.java,2014,4090778,300933
EjbJar.java,21413,26921957,2246078
EjbJar.java,21413,24325972,2258109
EjbJar.java,21413,24766190,1995044
EjbJar.java,21413,24332011,2133752
EjbJar.java,21413,26762855,2065932
EjbJar.java,21413,24636048,2205994
EjbJar.java,21413,25484455,2198933
EjbJar.java,21413,24838300,2516103
EjbJar.java,21413,29172844,2224746
EjbJar.java,21413,24714281,2184454
Ellipse.java,3148,8418347,601116
Ellipse.java,3148,8675775,714483
Ellipse.java,3148,9130304,986057
Ellipse.java,3148,9023302,678750
Ellipse.java,3148,8380201,609636
Ellipse.java,3148,8355860,599452
Ellipse.java,3148,9040857,593890
Ellipse.java,3148,8468603,622508
Ellipse.java,3148,8311017,614320
Ellipse.java,3148,8558716,617328
EmailAddress.java,5586,12961968,908660
EmailAddress.java,5586,13019767,913095
EmailAddress.java,5586,12893803,967234
EmailAddress.java,5586,13130083,899150
EmailAddress.java,5586,13109772,944766
EmailAddress.java,5586,12731833,897855
EmailAddress.java,5586,12861551,908204
EmailAddress.java,5586,13261325,895687
EmailAddress.java,5586,13219848,983713
EmailAddress.java,5586,12683426,893080
EmailTask.java,20227,39977116,1967300
EmailTask.java,20227,32470207,2568247
EmailTask.java,20227,33383044,2459662
EmailTask.java,20227,36013870,2693387
EmailTask.java,20227,33163575,2468871
EmailTask.java,20227,33463870,2473280
EmailTask.java,20227,34059808,2433002
EmailTask.java,20227,36109384,2569672
EmailTask.java,20227,34086520,2268817
EmailTask.java,20227,33805204,2155011
EnableAttribute.java,1287,3098948,237704
EnableAttribute.java,1287,2871495,242370
EnableAttribute.java,1287,2936865,203616
EnableAttribute.java,1287,3003917,247872
EnableAttribute.java,1287,2748226,273942
EnableAttribute.java,1287,2813171,307320
EnableAttribute.java,1287,2688803,232572
EnableAttribute.java,1287,2632347,270590
EnableAttribute.java,1287,3282873,216254
EnableAttribute.java,1287,2841718,249069
EnumeratedAttribute.java,4835,9848141,928343
EnumeratedAttribute.java,4835,7757114,716284
EnumeratedAttribute.java,4835,8621033,702536
EnumeratedAttribute.java,4835,7709904,686254
EnumeratedAttribute.java,4835,7863535,786980
EnumeratedAttribute.java,4835,7899469,692846
EnumeratedAttribute.java,4835,8090906,696950
EnumeratedAttribute.java,4835,7721878,689656
EnumeratedAttribute.java,4835,8262487,785533
EnumeratedAttribute.java,4835,7729296,706178
Enumerations.java,5887,7324599,722992
Enumerations.java,5887,7368572,716988
Enumerations.java,5887,7798397,847434
Enumerations.java,5887,8114667,727060
Enumerations.java,5887,7644253,721742
Enumerations.java,5887,7576655,831280
Enumerations.java,5887,7486600,854978
Enumerations.java,5887,6582455,744580
Enumerations.java,5887,8599953,717934
Enumerations.java,5887,8090015,818299
Environment.java,4909,8575348,791532
Environment.java,4909,8458873,752156
Environment.java,4909,8352124,865388
Environment.java,4909,8568310,756944
Environment.java,4909,8249655,750830
Environment.java,4909,8492431,765258
Environment.java,4909,5992489,851268
Environment.java,4909,8566118,946698
Environment.java,4909,8553086,765048
Environment.java,4909,8924822,744334
EqualComparator.java,1780,4366369,361360
EqualComparator.java,1780,4291146,375574
EqualComparator.java,1780,4197870,369559
EqualComparator.java,1780,4226942,348293
EqualComparator.java,1780,4084865,377357
EqualComparator.java,1780,4189754,344094
EqualComparator.java,1780,4323559,390636
EqualComparator.java,1780,4064894,349237
EqualComparator.java,1780,5010066,346005
EqualComparator.java,1780,4037560,299522
Equals.java,4239,10305422,735574
Equals.java,4239,9704000,620510
Equals.java,4239,9890703,730730
Equals.java,4239,9624939,614718
Equals.java,4239,9835494,624300
Equals.java,4239,9589075,615766
Equals.java,4239,9588373,661322
Equals.java,4239,10077346,619302
Equals.java,4239,9759271,627402
Equals.java,4239,10015020,755158
ErrorInQuitException.java,1421,3182969,298569
ErrorInQuitException.java,1421,3149062,324746
ErrorInQuitException.java,1421,2932878,309204
ErrorInQuitException.java,1421,3085833,285518
ErrorInQuitException.java,1421,3049666,317315
ErrorInQuitException.java,1421,2992431,294826
ErrorInQuitException.java,1421,2991519,324728
ErrorInQuitException.java,1421,3122789,291100
ErrorInQuitException.java,1421,2837676,274422
ErrorInQuitException.java,1421,2963839,246826
EscapeUnicode.java,3662,7059519,1037882
EscapeUnicode.java,3662,7387862,1604810
EscapeUnicode.java,3662,5439491,831900
EscapeUnicode.java,3662,6762555,876070
EscapeUnicode.java,3662,6810985,595306
EscapeUnicode.java,3662,6487229,635000
EscapeUnicode.java,3662,7236686,614292
EscapeUnicode.java,3662,7089960,689959
EscapeUnicode.java,3662,6524967,584420
EscapeUnicode.java,3662,7745990,610616
Evaluable.java,1009,2391633,246730
Evaluable.java,1009,2104468,231292
Evaluable.java,1009,2084978,236158
Evaluable.java,1009,2419887,181236
Evaluable.java,1009,2550276,314593
Evaluable.java,1009,2439623,232784
Evaluable.java,1009,2370272,229923
Evaluable.java,1009,2286392,237050
Evaluable.java,1009,2297977,216363
Evaluable.java,1009,2186608,174330
Exec.java,8799,18797016,2741795
Exec.java,8799,17353462,1578338
Exec.java,8799,17921115,1537777
Exec.java,8799,15832952,1642173
Exec.java,8799,16158683,1030759
Exec.java,8799,18192621,1398900
Exec.java,8799,18774862,1398523
Exec.java,8799,18747239,1380874
Exec.java,8799,18198505,1348900
Exec.java,8799,18920552,1336836
ExecTask.java,22912,36081136,2504465
ExecTask.java,22912,35282017,2504822
ExecTask.java,22912,32459508,2496540
ExecTask.java,22912,32764521,2337827
ExecTask.java,22912,35659992,2359654
ExecTask.java,22912,33361672,2581042
ExecTask.java,22912,35887313,2364352
ExecTask.java,22912,35889897,1854245
ExecTask.java,22912,33747222,2673524
ExecTask.java,22912,35896798,2376674
Execute.java,26020,42042790,4500150
Execute.java,26020,43696395,3813952
Execute.java,26020,38920137,3008984
Execute.java,26020,41947212,2908780
Execute.java,26020,42175861,2888129
Execute.java,26020,41237636,4278211
Execute.java,26020,51446204,4238325
Execute.java,26020,42282946,2949331
Execute.java,26020,39163674,2869644
Execute.java,26020,45559743,2697072
ExecuteJava.java,11866,23489826,1953852
ExecuteJava.java,11866,23123128,1868123
ExecuteJava.java,11866,24758961,2618460
ExecuteJava.java,11866,20337813,1087394
ExecuteJava.java,11866,22763054,1869597
ExecuteJava.java,11866,22128602,1771968
ExecuteJava.java,11866,361958781,966098
